snapshot_month,credit_score_band,income_band,region,n_accounts,n_delinquent_30plus,n_delinquent_90plus,n_charged_off,delinquency_30plus_rate_pct,delinquency_90plus_rate_pct,charge_off_rate_pct,total_balance
2026-02-01,Prime,High,Midwest,462,25,1,8,5.411,0.216,1.732,2490056.15
2026-02-01,Prime,High,Northeast,368,5,2,12,1.359,0.543,3.261,1995151.99
2026-02-01,Prime,High,South,576,16,0,17,2.778,0.0,2.951,3001326.47
2026-02-01,Prime,High,West,385,13,6,7,3.377,1.558,1.818,2052346.15
2026-02-01,Prime,Low,Midwest,503,17,2,16,3.38,0.398,3.181,2802656.97
2026-02-01,Prime,Low,Northeast,439,13,2,13,2.961,0.456,2.961,2195447.67
2026-02-01,Prime,Low,South,698,28,5,13,4.011,0.716,1.862,3746077.46
2026-02-01,Prime,Low,West,492,13,1,11,2.642,0.203,2.236,2719626.77
2026-02-01,Prime,Medium,Midwest,761,36,5,14,4.731,0.657,1.84,3968990.59
2026-02-01,Prime,Medium,Northeast,716,24,0,14,3.352,0.0,1.955,3763240.17
2026-02-01,Prime,Medium,South,1018,27,6,22,2.652,0.589,2.161,5355993.94
2026-02-01,Prime,Medium,West,698,24,7,19,3.438,1.003,2.722,3694141.51
2026-02-01,Subprime,High,Midwest,261,36,6,30,13.793,2.299,11.494,594228.85
2026-02-01,Subprime,High,Northeast,223,30,7,35,13.453,3.139,15.695,523217.86
2026-02-01,Subprime,High,South,323,41,10,36,12.693,3.096,11.146,659649.19
2026-02-01,Subprime,High,West,246,35,12,31,14.228,4.878,12.602,542244.82
2026-02-01,Subprime,Low,Midwest,275,41,10,34,14.909,3.636,12.364,621884.21
2026-02-01,Subprime,Low,Northeast,292,35,15,31,11.986,5.137,10.616,638417.96
2026-02-01,Subprime,Low,South,478,53,8,62,11.088,1.674,12.971,993950.28
2026-02-01,Subprime,Low,West,283,40,11,35,14.134,3.887,12.367,598433.81
2026-02-01,Subprime,Medium,Midwest,482,63,16,65,13.071,3.32,13.485,1106729.23
2026-02-01,Subprime,Medium,Northeast,427,57,10,58,13.349,2.342,13.583,965097.93
2026-02-01,Subprime,Medium,South,639,78,16,73,12.207,2.504,11.424,1363934.46
2026-02-01,Subprime,Medium,West,453,51,16,52,11.258,3.532,11.479,987560.76
2026-03-01,Near_Prime,High,Midwest,362,35,8,25,9.669,2.21,6.906,1323000.68
2026-03-01,Near_Prime,High,Northeast,351,21,1,31,5.983,0.285,8.832,1227960.98
2026-03-01,Near_Prime,High,South,550,43,8,39,7.818,1.455,7.091,1907437.83
2026-03-01,Near_Prime,High,West,380,30,4,29,7.895,1.053,7.632,1414255.31
2026-03-01,Near_Prime,Low,Midwest,488,32,8,30,6.557,1.639,6.148,1740974.31
2026-03-01,Near_Prime,Low,Northeast,417,31,7,23,7.434,1.679,5.516,1496892.26
2026-03-01,Near_Prime,Low,South,595,39,7,28,6.555,1.176,4.706,2059618.4
2026-03-01,Near_Prime,Low,West,415,29,7,26,6.988,1.687,6.265,1430431.56
2026-03-01,Near_Prime,Medium,Midwest,698,45,15,46,6.447,2.149,6.59,2423634.14
2026-03-01,Near_Prime,Medium,Northeast,628,44,10,41,7.006,1.592,6.529,2271088.43
2026-03-01,Near_Prime,Medium,South,975,62,12,59,6.359,1.231,6.051,3454259.12
2026-03-01,Near_Prime,Medium,West,625,42,12,46,6.72,1.92,7.36,2209384.06
2026-03-01,Prime,High,Midwest,486,20,2,9,4.115,0.412,1.852,2526115.78
2026-03-01,Prime,High,Northeast,386,6,0,14,1.554,0.0,3.627,2071995.4
2026-03-01,Prime,High,South,598,21,2,17,3.512,0.334,2.843,3015910.89
2026-03-01,Prime,High,West,400,14,4,11,3.5,1.0,2.75,2045284.12
2026-03-01,Prime,Low,Midwest,531,20,2,17,3.766,0.377,3.202,2831854.48
2026-03-01,Prime,Low,Northeast,457,13,2,15,2.845,0.438,3.282,2222119.59
2026-03-01,Prime,Low,South,731,37,8,15,5.062,1.094,2.052,3811916.16
2026-03-01,Prime,Low,West,517,19,2,12,3.675,0.387,2.321,2821113.69
2026-03-01,Prime,Medium,Midwest,799,36,5,17,4.506,0.626,2.128,4069423.31
2026-03-01,Prime,Medium,Northeast,758,24,2,14,3.166,0.264,1.847,3885669.09
2026-03-01,Prime,Medium,South,1054,31,6,26,2.941,0.569,2.467,5399999.33
2026-03-01,Prime,Medium,West,734,22,4,26,2.997,0.545,3.542,3839958.81
2026-03-01,Subprime,High,Midwest,274,33,10,34,12.044,3.65,12.409,614378.97
2026-03-01,Subprime,High,Northeast,230,33,5,40,14.348,2.174,17.391,513287.32
2026-03-01,Subprime,High,South,339,44,11,42,12.979,3.245,12.389,663769.28
2026-03-01,Subprime,High,West,253,39,10,37,15.415,3.953,14.625,535131.72
2026-03-01,Subprime,Low,Midwest,286,46,10,42,16.084,3.497,14.685,637696.55
2026-03-01,Subprime,Low,Northeast,308,37,8,40,12.013,2.597,12.987,673948.5
2026-03-01,Subprime,Low,South,500,63,8,67,12.6,1.6,13.4,1021002.83
2026-03-01,Subprime,Low,West,298,44,10,41,14.765,3.356,13.758,630534.28
2026-03-01,Subprime,Medium,Midwest,512,56,10,78,10.938,1.953,15.234,1172366.74
2026-03-01,Subprime,Medium,Northeast,454,57,10,64,12.555,2.203,14.097,1000756.13
2026-03-01,Subprime,Medium,South,671,81,14,83,12.072,2.086,12.37,1429773.75
2026-03-01,Subprime,Medium,West,471,54,15,59,11.465,3.185,12.527,997169.75
2026-04-01,Near_Prime,High,Midwest,383,28,9,31,7.311,2.35,8.094,1346462.25
2026-04-01,Near_Prime,High,Northeast,374,23,7,32,6.15,1.872,8.556,1288526.12
2026-04-01,Near_Prime,High,South,578,43,10,43,7.439,1.73,7.439,2012451.73
2026-04-01,Near_Prime,High,West,397,32,6,31,8.06,1.511,7.809,1454867.92
2026-04-01,Near_Prime,Low,Midwest,516,34,11,34,6.589,2.132,6.589,1810084.8
2026-04-01,Near_Prime,Low,Northeast,446,29,9,26,6.502,2.018,5.83,1563863.74
2026-04-01,Near_Prime,Low,South,620,41,10,33,6.613,1.613,5.323,2066840.52
2026-04-01,Near_Prime,Low,West,437,32,10,29,7.323,2.288,6.636,1492406.29
2026-04-01,Near_Prime,Medium,Midwest,745,48,14,53,6.443,1.879,7.114,2583232.78
2026-04-01,Near_Prime,Medium,Northeast,651,47,11,47,7.22,1.69,7.22,2304480.16
2026-04-01,Near_Prime,Medium,South,1023,63,14,66,6.158,1.369,6.452,3563762.64
2026-04-01,Near_Prime,Medium,West,659,49,13,51,7.436,1.973,7.739,2258538.4
2026-04-01,Prime,High,Midwest,512,18,7,11,3.516,1.367,2.148,2592049.61
2026-04-01,Prime,High,Northeast,412,9,1,14,2.184,0.243,3.398,2197808.78
2026-04-01,Prime,High,South,630,26,5,17,4.127,0.794,2.698,3094749.76
2026-04-01,Prime,High,West,428,14,2,14,3.271,0.467,3.271,2170902.34
2026-04-01,Prime,Low,Midwest,544,19,3,18,3.493,0.551,3.309,2782512.35
2026-04-01,Prime,Low,Northeast,482,14,0,17,2.905,0.0,3.527,2331557.5
2026-04-01,Prime,Low,South,759,27,7,19,3.557,0.922,2.503,3829008.11
2026-04-01,Prime,Low,West,541,17,1,14,3.142,0.185,2.588,2871978.14
2026-04-01,Prime,Medium,Midwest,844,39,9,19,4.621,1.066,2.251,4233475.67
2026-04-01,Prime,Medium,Northeast,813,25,3,16,3.075,0.369,1.968,4142433.8
2026-04-01,Prime,Medium,South,1121,36,8,29,3.211,0.714,2.587,5663255.8
2026-04-01,Prime,Medium,West,775,27,3,29,3.484,0.387,3.742,3946302.51
2026-04-01,Subprime,High,Midwest,289,39,9,40,13.495,3.114,13.841,640859.74
2026-04-01,Subprime,High,Northeast,242,39,13,42,16.116,5.372,17.355,528297.43
2026-04-01,Subprime,High,South,361,49,14,47,13.573,3.878,13.019,700815.37
2026-04-01,Subprime,High,West,268,39,8,43,14.552,2.985,16.045,556976.18
2026-04-01,Subprime,Low,Midwest,307,35,11,49,11.401,3.583,15.961,693075.45
2026-04-01,Subprime,Low,Northeast,324,31,5,47,9.568,1.543,14.506,692052.17
2026-04-01,Subprime,Low,South,527,66,16,72,12.524,3.036,13.662,1052714.55
2026-04-01,Subprime,Low,West,319,46,14,46,14.42,4.389,14.42,660688.21
2026-04-01,Subprime,Medium,Midwest,541,59,13,85,10.906,2.403,15.712,1206391.56
2026-04-01,Subprime,Medium,Northeast,481,65,14,70,13.514,2.911,14.553,1035739.12
2026-04-01,Subprime,Medium,South,712,87,19,94,12.219,2.669,13.202,1509597.32
2026-04-01,Subprime,Medium,West,490,66,10,69,13.469,2.041,14.082,1004962.04
2026-05-01,Near_Prime,High,Midwest,405,23,6,39,5.679,1.481,9.63,1411233.88
2026-05-01,Near_Prime,High,Northeast,387,22,7,35,5.685,1.809,9.044,1310985.47
2026-05-01,Near_Prime,High,South,603,43,7,51,7.131,1.161,8.458,2039125.12
2026-05-01,Near_Prime,High,West,418,40,8,34,9.569,1.914,8.134,1475978.58
2026-05-01,Near_Prime,Low,Midwest,541,33,6,42,6.1,1.109,7.763,1853139.57
2026-05-01,Near_Prime,Low,Northeast,470,23,8,31,4.894,1.702,6.596,1615783.15
2026-05-01,Near_Prime,Low,South,652,44,10,41,6.748,1.534,6.288,2086924.83
2026-05-01,Near_Prime,Low,West,460,30,6,36,6.522,1.304,7.826,1560677.19
2026-05-01,Near_Prime,Medium,Midwest,779,49,10,62,6.29,1.284,7.959,2628760.02
2026-05-01,Near_Prime,Medium,Northeast,684,45,9,52,6.579,1.316,7.602,2337374.89
2026-05-01,Near_Prime,Medium,South,1070,58,18,75,5.421,1.682,7.009,3667842.72
2026-05-01,Near_Prime,Medium,West,693,47,13,57,6.782,1.876,8.225,2341218.81
2026-05-01,Prime,High,Midwest,529,14,3,17,2.647,0.567,3.214,2594183.79
2026-05-01,Prime,High,Northeast,433,10,1,15,2.309,0.231,3.464,2199345.2
2026-05-01,Prime,High,South,662,22,7,19,3.323,1.057,2.87,3209200.21
2026-05-01,Prime,High,West,445,15,4,16,3.371,0.899,3.596,2208811.1
2026-05-01,Prime,Low,Midwest,571,21,6,19,3.678,1.051,3.327,2887546.6
2026-05-01,Prime,Low,Northeast,499,17,5,17,3.407,1.002,3.407,2322578.03
2026-05-01,Prime,Low,South,796,32,9,23,4.02,1.131,2.889,3913617.87
2026-05-01,Prime,Low,West,569,21,2,15,3.691,0.351,2.636,2949075.38
2026-05-01,Prime,Medium,Midwest,885,41,6,25,4.633,0.678,2.825,4290336.54
2026-05-01,Prime,Medium,Northeast,848,26,4,18,3.066,0.472,2.123,4168016.44
2026-05-01,Prime,Medium,South,1169,38,8,34,3.251,0.684,2.908,5828478.74
2026-05-01,Prime,Medium,West,804,30,5,30,3.731,0.622,3.731,3982394.67
2026-05-01,Subprime,High,Midwest,301,34,8,46,11.296,2.658,15.282,661961.89
2026-05-01,Subprime,High,Northeast,258,34,9,51,13.178,3.488,19.767,558814.41
2026-05-01,Subprime,High,South,382,41,15,54,10.733,3.927,14.136,745799.62
2026-05-01,Subprime,High,West,283,44,10,46,15.548,3.534,16.254,576928.11
2026-05-01,Subprime,Low,Midwest,328,33,10,57,10.061,3.049,17.378,723639.27
2026-05-01,Subprime,Low,Northeast,338,31,3,51,9.172,0.888,15.089,701098.19
2026-05-01,Subprime,Low,South,553,78,18,81,14.105,3.255,14.647,1082619.04
2026-05-01,Subprime,Low,West,340,47,9,54,13.824,2.647,15.882,705343.74
2026-05-01,Subprime,Medium,Midwest,575,63,11,96,10.957,1.913,16.696,1253316.49
2026-05-01,Subprime,Medium,Northeast,505,77,17,78,15.248,3.366,15.446,1086055.86
2026-05-01,Subprime,Medium,South,742,94,17,106,12.668,2.291,14.286,1521110.46
2026-05-01,Subprime,Medium,West,514,64,14,78,12.451,2.724,15.175,1042111.22
2026-06-01,Near_Prime,High,Midwest,431,22,4,43,5.104,0.928,9.977,1501675.18
2026-06-01,Near_Prime,High,Northeast,413,26,4,38,6.295,0.969,9.201,1395636.7
2026-06-01,Near_Prime,High,South,643,52,11,55,8.087,1.711,8.554,2164914.49
2026-06-01,Near_Prime,High,West,441,42,12,40,9.524,2.721,9.07,1525950.42
2026-06-01,Near_Prime,Low,Midwest,578,28,7,47,4.844,1.211,8.131,1955704.03
2026-06-01,Near_Prime,Low,Northeast,497,30,2,37,6.036,0.402,7.445,1680372.22
2026-06-01,Near_Prime,Low,South,691,42,10,48,6.078,1.447,6.946,2214061.36
2026-06-01,Near_Prime,Low,West,494,23,6,40,4.656,1.215,8.097,1695151.39
2026-06-01,Near_Prime,Medium,Midwest,836,60,10,67,7.177,1.196,8.014,2830960.08
2026-06-01,Near_Prime,Medium,Northeast,722,41,9,61,5.679,1.247,8.449,2455852.28
2026-06-01,Near_Prime,Medium,South,1122,65,14,89,5.793,1.248,7.932,3773878.5
2026-06-01,Near_Prime,Medium,West,732,42,10,66,5.738,1.366,9.016,2464406.12
2026-06-01,Prime,High,Midwest,562,16,2,20,2.847,0.356,3.559,2720373.79
2026-06-01,Prime,High,Northeast,452,7,1,16,1.549,0.221,3.54,2239245.25
2026-06-01,Prime,High,South,708,14,3,23,1.977,0.424,3.249,3398800.04
2026-06-01,Prime,High,West,473,11,1,19,2.326,0.211,4.017,2343692.51
2026-06-01,Prime,Low,Midwest,602,17,4,25,2.824,0.664,4.153,2973261.58
2026-06-01,Prime,Low,Northeast,534,12,3,20,2.247,0.562,3.745,2498030.87
2026-06-01,Prime,Low,South,853,35,6,27,4.103,0.703,3.165,4189160.55
2026-06-01,Prime,Low,West,598,22,4,17,3.679,0.669,2.843,3071606.22
2026-06-01,Prime,Medium,Midwest,940,33,9,28,3.511,0.957,2.979,4500403.31
2026-06-01,Prime,Medium,Northeast,890,31,5,20,3.483,0.562,2.247,4264424.59
2026-06-01,Prime,Medium,South,1228,42,7,40,3.42,0.57,3.257,5967769.8
2026-06-01,Prime,Medium,West,851,30,5,33,3.525,0.588,3.878,4214968.71
2026-06-01,Subprime,High,Midwest,320,40,4,53,12.5,1.25,16.563,694393.81
2026-06-01,Subprime,High,Northeast,267,40,13,53,14.981,4.869,19.85,559017.48
2026-06-01,Subprime,High,South,414,39,15,63,9.42,3.623,15.217,827027.18
2026-06-01,Subprime,High,West,300,40,12,53,13.333,4.0,17.667,613168.36
2026-06-01,Subprime,Low,Midwest,347,32,9,61,9.222,2.594,17.579,760894.86
2026-06-01,Subprime,Low,Northeast,353,43,8,53,12.181,2.266,15.014,712663.2
2026-06-01,Subprime,Low,South,575,71,19,91,12.348,3.304,15.826,1109838.21
2026-06-01,Subprime,Low,West,359,49,16,58,13.649,4.457,16.156,740967.49
2026-06-01,Subprime,Medium,Midwest,610,62,15,103,10.164,2.459,16.885,1297604.5
2026-06-01,Subprime,Medium,Northeast,529,74,16,88,13.989,3.025,16.635,1119795.41
2026-06-01,Subprime,Medium,South,774,92,12,118,11.886,1.55,15.245,1554330.02
2026-06-01,Subprime,Medium,West,540,76,17,86,14.074,3.148,15.926,1094488.62
2026-07-01,Near_Prime,High,Midwest,458,28,3,45,6.114,0.655,9.825,1542653.09
2026-07-01,Near_Prime,High,Northeast,428,29,3,41,6.776,0.701,9.579,1404115.93
2026-07-01,Near_Prime,High,South,668,51,11,61,7.635,1.647,9.132,2173997.9
2026-07-01,Near_Prime,High,West,457,42,9,48,9.19,1.969,10.503,1535787.29
2026-07-01,Near_Prime,Low,Midwest,597,34,4,52,5.695,0.67,8.71,1948245.49
2026-07-01,Near_Prime,Low,Northeast,525,35,3,39,6.667,0.571,7.429,1751357.39
2026-07-01,Near_Prime,Low,South,732,47,12,54,6.421,1.639,7.377,2359920.65
2026-07-01,Near_Prime,Low,West,510,27,7,43,5.294,1.373,8.431,1697962.48
2026-07-01,Near_Prime,Medium,Midwest,879,56,10,72,6.371,1.138,8.191,2938419.4
2026-07-01,Near_Prime,Medium,Northeast,756,44,9,66,5.82,1.19,8.73,2530558.31
2026-07-01,Near_Prime,Medium,South,1179,84,19,93,7.125,1.612,7.888,3990163.14
2026-07-01,Near_Prime,Medium,West,767,52,11,70,6.78,1.434,9.126,2518606.46
2026-07-01,Prime,High,Midwest,578,20,4,22,3.46,0.692,3.806,2690795.87
2026-07-01,Prime,High,Northeast,475,12,0,17,2.526,0.0,3.579,2327582.31
2026-07-01,Prime,High,South,736,19,4,24,2.582,0.543,3.261,3447882.43
2026-07-01,Prime,High,West,497,10,1,20,2.012,0.201,4.024,2408698.95
2026-07-01,Prime,Low,Midwest,629,16,3,27,2.544,0.477,4.293,3063506.5
2026-07-01,Prime,Low,Northeast,551,12,4,22,2.178,0.726,3.993,2451062.55
2026-07-01,Prime,Low,South,883,40,11,30,4.53,1.246,3.398,4152960.98
2026-07-01,Prime,Low,West,624,24,6,19,3.846,0.962,3.045,3140019.58
2026-07-01,Prime,Medium,Midwest,989,32,12,32,3.236,1.213,3.236,4630992.98
2026-07-01,Prime,Medium,Northeast,923,27,7,23,2.925,0.758,2.492,4332710.16
2026-07-01,Prime,Medium,South,1279,54,7,44,4.222,0.547,3.44,6054912.99
2026-07-01,Prime,Medium,West,891,33,7,36,3.704,0.786,4.04,4313958.35
2026-07-01,Subprime,High,Midwest,338,41,6,56,12.13,1.775,16.568,722962.97
2026-07-01,Subprime,High,Northeast,284,33,12,61,11.62,4.225,21.479,593955.46
2026-07-01,Subprime,High,South,431,37,8,74,8.585,1.856,17.169,840244.56
2026-07-01,Subprime,High,West,313,35,12,62,11.182,3.834,19.808,614341.21
2026-07-01,Subprime,Low,Midwest,365,39,10,65,10.685,2.74,17.808,784643.43
2026-07-01,Subprime,Low,Northeast,373,46,9,58,12.332,2.413,15.55,749995.19
2026-07-01,Subprime,Low,South,601,68,15,103,11.314,2.496,17.138,1155665.86
2026-07-01,Subprime,Low,West,376,50,12,68,13.298,3.191,18.085,763386.59
2026-07-01,Subprime,Medium,Midwest,637,71,18,111,11.146,2.826,17.425,1316629.51
2026-07-01,Subprime,Medium,Northeast,557,69,19,99,12.388,3.411,17.774,1155054.6
2026-07-01,Subprime,Medium,South,815,105,23,124,12.883,2.822,15.215,1597439.9
2026-07-01,Subprime,Medium,West,562,80,19,95,14.235,3.381,16.904,1104271.63
