vintage_month,credit_score_band,months_on_book,dpd_bucket,n_accounts,total_balance,cohort_accounts,pct_of_cohort
2025-02-01,Subprime,15,Current,122,215715.02,980,12.449
2025-02-01,Subprime,15,DPD_30,13,20579.39,980,1.327
2025-02-01,Subprime,15,DPD_60,7,9997.4,980,0.714
2025-02-01,Subprime,15,DPD_90_PLUS,9,11511.12,980,0.918
2025-02-01,Subprime,15,Paid_Off,34,0.0,980,3.469
2025-02-01,Subprime,16,Charged_Off,62,139919.8,980,6.327
2025-02-01,Subprime,16,Current,112,183403.72,980,11.429
2025-02-01,Subprime,16,DPD_30,19,34184.02,980,1.939
2025-02-01,Subprime,16,DPD_60,5,9027.89,980,0.51
2025-02-01,Subprime,16,DPD_90_PLUS,10,11312.95,980,1.02
2025-02-01,Subprime,16,Paid_Off,35,0.0,980,3.571
2025-02-01,Subprime,17,Charged_Off,68,145656.28,980,6.939
2025-02-01,Subprime,17,Current,114,175504.47,980,11.633
2025-02-01,Subprime,17,DPD_30,10,19575.05,980,1.02
2025-02-01,Subprime,17,DPD_60,5,9233.64,980,0.51
2025-02-01,Subprime,17,DPD_90_PLUS,7,9551.53,980,0.714
2025-02-01,Subprime,17,Paid_Off,39,0.0,980,3.98
2025-02-01,Subprime,18,Charged_Off,73,153455.49,980,7.449
2025-02-01,Subprime,18,Current,105,156856.55,980,10.714
2025-02-01,Subprime,18,DPD_30,12,18766.440000000002,980,1.224
2025-02-01,Subprime,18,DPD_60,7,10874.289999999999,980,0.714
2025-02-01,Subprime,18,DPD_90_PLUS,5,8707.33,980,0.51
2025-02-01,Subprime,18,Paid_Off,41,0.0,980,4.184
2025-03-01,Near_Prime,1,Current,303,1861526.19,907,33.407
2025-03-01,Near_Prime,2,Current,283,1674741.71,907,31.202
2025-03-01,Near_Prime,2,DPD_30,13,64450.159999999996,907,1.433
2025-03-01,Near_Prime,2,Paid_Off,7,0.0,907,0.772
2025-03-01,Near_Prime,3,Current,281,1591712.19,907,30.981
2025-03-01,Near_Prime,3,DPD_30,9,29924.96,907,0.992
2025-03-01,Near_Prime,3,DPD_60,2,9096.7,907,0.221
2025-03-01,Near_Prime,3,Paid_Off,11,0.0,907,1.213
2025-03-01,Near_Prime,4,Current,262,1414185.16,907,28.886
2025-03-01,Near_Prime,4,DPD_30,18,74667.34,907,1.985
2025-03-01,Near_Prime,4,DPD_60,3,6654.27,907,0.331
2025-03-01,Near_Prime,4,DPD_90_PLUS,1,3140.23,907,0.11
2025-03-01,Near_Prime,4,Paid_Off,19,0.0,907,2.095
2025-03-01,Near_Prime,5,Charged_Off,1,3140.23,907,0.11
2025-03-01,Near_Prime,5,Current,258,1332330.66,907,28.445
2025-03-01,Near_Prime,5,DPD_30,12,45900.39,907,1.323
2025-03-01,Near_Prime,5,DPD_60,5,18170.2,907,0.551
2025-03-01,Near_Prime,5,DPD_90_PLUS,3,6303.71,907,0.331
2025-03-01,Near_Prime,5,Paid_Off,24,0.0,907,2.646
2025-03-01,Near_Prime,6,Charged_Off,4,9443.94,907,0.441
2025-03-01,Near_Prime,6,Current,253,1226677.49,907,27.894
2025-03-01,Near_Prime,6,DPD_30,9,44487.23,907,0.992
2025-03-01,Near_Prime,6,DPD_60,4,14762.77,907,0.441
2025-03-01,Near_Prime,6,DPD_90_PLUS,4,12243.83,907,0.441
2025-03-01,Near_Prime,6,Paid_Off,29,0.0,907,3.197
2025-03-01,Near_Prime,7,Charged_Off,6,15705.119999999999,907,0.662
2025-03-01,Near_Prime,7,Current,249,1154858.75,907,27.453
2025-03-01,Near_Prime,7,DPD_30,8,36272.68,907,0.882
2025-03-01,Near_Prime,7,DPD_60,5,20108.510000000002,907,0.551
2025-03-01,Near_Prime,7,DPD_90_PLUS,5,15013.72,907,0.551
2025-03-01,Near_Prime,7,Paid_Off,30,0.0,907,3.308
2025-03-01,Near_Prime,8,Charged_Off,8,20297.32,907,0.882
2025-03-01,Near_Prime,8,Current,238,1062624.02,907,26.24
2025-03-01,Near_Prime,8,DPD_30,12,52399.2,907,1.323
2025-03-01,Near_Prime,8,DPD_60,1,1062.12,907,0.11
2025-03-01,Near_Prime,8,DPD_90_PLUS,7,24637.059999999998,907,0.772
2025-03-01,Near_Prime,8,Paid_Off,37,0.0,907,4.079
2025-03-01,Near_Prime,9,Charged_Off,12,34438.0,907,1.323
2025-03-01,Near_Prime,9,Current,235,997760.14,907,25.91
2025-03-01,Near_Prime,9,DPD_30,10,44552.76,907,1.103
2025-03-01,Near_Prime,9,DPD_60,4,16664.8,907,0.441
2025-03-01,Near_Prime,9,DPD_90_PLUS,3,10149.619999999999,907,0.331
2025-03-01,Near_Prime,9,Paid_Off,39,0.0,907,4.3
2025-03-01,Near_Prime,10,Charged_Off,15,44587.619999999995,907,1.654
2025-03-01,Near_Prime,10,Current,228,932174.19,907,25.138
2025-03-01,Near_Prime,10,DPD_30,13,51992.36,907,1.433
2025-03-01,Near_Prime,10,DPD_60,1,996.19,907,0.11
2025-03-01,Near_Prime,10,DPD_90_PLUS,4,15817.62,907,0.441
2025-03-01,Near_Prime,10,Paid_Off,42,0.0,907,4.631
2025-03-01,Near_Prime,11,Charged_Off,15,44587.619999999995,907,1.654
2025-03-01,Near_Prime,11,Current,220,866933.25,907,24.256
2025-03-01,Near_Prime,11,DPD_30,13,46906.23,907,1.433
2025-03-01,Near_Prime,11,DPD_60,5,19172.739999999998,907,0.551
2025-03-01,Near_Prime,11,DPD_90_PLUS,5,16195.98,907,0.551
2025-03-01,Near_Prime,11,Paid_Off,45,0.0,907,4.961
2025-03-01,Near_Prime,12,Charged_Off,19,58150.72,907,2.095
2025-03-01,Near_Prime,12,Current,216,800240.39,907,23.815
2025-03-01,Near_Prime,12,DPD_30,12,42218.99,907,1.323
2025-03-01,Near_Prime,12,DPD_60,8,34831.1,907,0.882
2025-03-01,Near_Prime,12,DPD_90_PLUS,2,8179.08,907,0.221
2025-03-01,Near_Prime,12,Paid_Off,46,0.0,907,5.072
2025-03-01,Near_Prime,13,Charged_Off,20,63815.729999999996,907,2.205
2025-03-01,Near_Prime,13,Current,214,756769.36,907,23.594
2025-03-01,Near_Prime,13,DPD_30,8,24039.07,907,0.882
2025-03-01,Near_Prime,13,DPD_60,9,41726.38,907,0.992
2025-03-01,Near_Prime,13,DPD_90_PLUS,5,13292.43,907,0.551
2025-03-01,Near_Prime,13,Paid_Off,47,0.0,907,5.182
2025-03-01,Near_Prime,14,Charged_Off,22,71248.37,907,2.426
2025-03-01,Near_Prime,14,Current,199,676836.71,907,21.94
2025-03-01,Near_Prime,14,DPD_30,13,43342.25,907,1.433
2025-03-01,Near_Prime,14,DPD_60,7,22171.82,907,0.772
2025-03-01,Near_Prime,14,DPD_90_PLUS,9,35956.08,907,0.992
2025-03-01,Near_Prime,14,Paid_Off,53,0.0,907,5.843
2025-03-01,Near_Prime,15,Charged_Off,25,83471.47,907,2.756
2025-03-01,Near_Prime,15,Current,190,627346.07,907,20.948
2025-03-01,Near_Prime,15,DPD_30,17,50996.43,907,1.874
2025-03-01,Near_Prime,15,DPD_60,6,18453.15,907,0.662
2025-03-01,Near_Prime,15,DPD_90_PLUS,10,27483.14,907,1.103
2025-03-01,Near_Prime,15,Paid_Off,55,0.0,907,6.064
2025-03-01,Near_Prime,16,Charged_Off,30,97837.73,907,3.308
2025-03-01,Near_Prime,16,Current,180,574439.69,907,19.846
2025-03-01,Near_Prime,16,DPD_30,17,50514.91,907,1.874
2025-03-01,Near_Prime,16,DPD_60,11,24170.07,907,1.213
2025-03-01,Near_Prime,16,DPD_90_PLUS,9,27495.6,907,0.992
2025-03-01,Near_Prime,16,Paid_Off,56,0.0,907,6.174
2025-03-01,Near_Prime,17,Charged_Off,38,124592.6,907,4.19
2025-03-01,Near_Prime,17,Current,180,550403.17,907,19.846
2025-03-01,Near_Prime,17,DPD_30,15,43983.270000000004,907,1.654
2025-03-01,Near_Prime,17,DPD_60,3,6803.62,907,0.331
2025-03-01,Near_Prime,17,DPD_90_PLUS,10,18558.22,907,1.103
2025-03-01,Near_Prime,17,Paid_Off,57,0.0,907,6.284
2025-03-01,Prime,1,Current,378,3464790.69,907,41.676
2025-03-01,Prime,2,Current,365,3177757.07,907,40.243
2025-03-01,Prime,2,DPD_30,8,75008.28,907,0.882
2025-03-01,Prime,2,Paid_Off,5,0.0,907,0.551
2025-03-01,Prime,3,Current,365,3022942.87,907,40.243
2025-03-01,Prime,3,DPD_30,3,31767.45,907,0.331
2025-03-01,Prime,3,DPD_60,3,33226.72,907,0.331
2025-03-01,Prime,3,Paid_Off,7,0.0,907,0.772
2025-03-01,Prime,4,Current,352,2799215.38,907,38.809
2025-03-01,Prime,4,DPD_30,9,68703.59,907,0.992
2025-03-01,Prime,4,DPD_60,1,10607.02,907,0.11
2025-03-01,Prime,4,DPD_90_PLUS,3,31693.75,907,0.331
2025-03-01,Prime,4,Paid_Off,13,0.0,907,1.433
2025-03-01,Prime,5,Charged_Off,2,12313.45,907,0.221
2025-03-01,Prime,5,Current,345,2614334.95,907,38.037
2025-03-01,Prime,5,DPD_30,13,102403.08,907,1.433
2025-03-01,Prime,5,DPD_60,1,5268.85,907,0.11
2025-03-01,Prime,5,DPD_90_PLUS,1,18729.95,907,0.11
2025-03-01,Prime,5,Paid_Off,16,0.0,907,1.764
2025-03-01,Prime,6,Charged_Off,2,12313.45,907,0.221
2025-03-01,Prime,6,Current,342,2459576.59,907,37.707
2025-03-01,Prime,6,DPD_30,12,93522.31,907,1.323
2025-03-01,Prime,6,DPD_60,2,16432.16,907,0.221
2025-03-01,Prime,6,DPD_90_PLUS,1,17702.63,907,0.11
2025-03-01,Prime,6,Paid_Off,19,0.0,907,2.095
2025-03-01,Prime,7,Charged_Off,3,30016.08,907,0.331
2025-03-01,Prime,7,Current,337,2288853.52,907,37.155
2025-03-01,Prime,7,DPD_30,11,77815.23,907,1.213
2025-03-01,Prime,7,DPD_60,3,39729.45,907,0.331
2025-03-01,Prime,7,DPD_90_PLUS,1,4166.51,907,0.11
2025-03-01,Prime,7,Paid_Off,23,0.0,907,2.536
2025-03-01,Prime,8,Charged_Off,4,34182.590000000004,907,0.441
2025-03-01,Prime,8,Current,333,2173644.28,907,36.714
2025-03-01,Prime,8,DPD_30,10,56523.79,907,1.103
2025-03-01,Prime,8,DPD_60,2,10623.3,907,0.221
2025-03-01,Prime,8,DPD_90_PLUS,3,37964.520000000004,907,0.331
2025-03-01,Prime,8,Paid_Off,26,0.0,907,2.867
2025-03-01,Prime,9,Charged_Off,7,72147.11,907,0.772
2025-03-01,Prime,9,Current,335,2087713.1,907,36.935
2025-03-01,Prime,9,DPD_30,3,9522.86,907,0.331
2025-03-01,Prime,9,DPD_60,2,12483.68,907,0.221
2025-03-01,Prime,9,DPD_90_PLUS,2,10228.35,907,0.221
2025-03-01,Prime,9,Paid_Off,29,0.0,907,3.197
2025-03-01,Prime,10,Charged_Off,8,76617.37,907,0.882
2025-03-01,Prime,10,Current,328,1922438.22,907,36.163
2025-03-01,Prime,10,DPD_30,6,41743.62,907,0.662
2025-03-01,Prime,10,DPD_90_PLUS,2,8816.56,907,0.221
2025-03-01,Prime,10,Paid_Off,34,0.0,907,3.749
2025-03-01,Prime,11,Charged_Off,9,79890.74,907,0.992
2025-03-01,Prime,11,Current,323,1817229.03,907,35.612
2025-03-01,Prime,11,DPD_30,6,28517.93,907,0.662
2025-03-01,Prime,11,DPD_60,2,12191.18,907,0.221
2025-03-01,Prime,11,DPD_90_PLUS,1,5306.67,907,0.11
2025-03-01,Prime,11,Paid_Off,37,0.0,907,4.079
2025-03-01,Prime,12,Charged_Off,10,85197.41,907,1.103
2025-03-01,Prime,12,Current,314,1669974.8,907,34.62
2025-03-01,Prime,12,DPD_30,9,55638.869999999995,907,0.992
2025-03-01,Prime,12,DPD_60,2,12864.349999999999,907,0.221
2025-03-01,Prime,12,DPD_90_PLUS,1,3779.28,907,0.11
2025-03-01,Prime,12,Paid_Off,42,0.0,907,4.631
2025-03-01,Prime,13,Charged_Off,11,88976.69,907,1.213
2025-03-01,Prime,13,Current,311,1587684.39,907,34.289
2025-03-01,Prime,13,DPD_30,6,23134.18,907,0.662
2025-03-01,Prime,13,DPD_60,2,11617.439999999999,907,0.221
2025-03-01,Prime,13,DPD_90_PLUS,2,12374.41,907,0.221
2025-03-01,Prime,13,Paid_Off,46,0.0,907,5.072
2025-03-01,Prime,14,Charged_Off,13,101351.1,907,1.433
2025-03-01,Prime,14,Current,302,1463010.4,907,33.297
2025-03-01,Prime,14,DPD_30,12,54263.4,907,1.323
2025-03-01,Prime,14,DPD_60,3,16157.43,907,0.331
2025-03-01,Prime,14,Paid_Off,48,0.0,907,5.292
2025-03-01,Prime,15,Charged_Off,13,101351.1,907,1.433
2025-03-01,Prime,15,Current,293,1336511.82,907,32.304
2025-03-01,Prime,15,DPD_30,10,55981.27,907,1.103
2025-03-01,Prime,15,DPD_90_PLUS,3,15348.37,907,0.331
2025-03-01,Prime,15,Paid_Off,59,0.0,907,6.505
2025-03-01,Prime,16,Charged_Off,14,103763.58,907,1.544
2025-03-01,Prime,16,Current,286,1228880.15,907,31.533
2025-03-01,Prime,16,DPD_30,11,65675.79,907,1.213
2025-03-01,Prime,16,DPD_60,3,20383.57,907,0.331
2025-03-01,Prime,16,DPD_90_PLUS,2,12444.01,907,0.221
2025-03-01,Prime,16,Paid_Off,62,0.0,907,6.836
2025-03-01,Prime,17,Charged_Off,15,111553.53,907,1.654
2025-03-01,Prime,17,Current,286,1189384.06,907,31.533
2025-03-01,Prime,17,DPD_30,5,23315.920000000002,907,0.551
2025-03-01,Prime,17,DPD_60,2,8869.08,907,0.221
2025-03-01,Prime,17,DPD_90_PLUS,3,19263.4,907,0.331
2025-03-01,Prime,17,Paid_Off,67,0.0,907,7.387
2025-03-01,Subprime,1,Current,226,723758.18,907,24.917
2025-03-01,Subprime,2,Current,207,642199.65,907,22.822
2025-03-01,Subprime,2,DPD_30,14,38557.4,907,1.544
2025-03-01,Subprime,2,Paid_Off,5,0.0,907,0.551
2025-03-01,Subprime,3,Current,190,552386.51,907,20.948
2025-03-01,Subprime,3,DPD_30,23,74313.11,907,2.536
2025-03-01,Subprime,3,DPD_60,5,17209.84,907,0.551
2025-03-01,Subprime,3,Paid_Off,8,0.0,907,0.882
2025-03-01,Subprime,4,Current,175,477808.22000000003,907,19.294
2025-03-01,Subprime,4,DPD_30,25,81278.67,907,2.756
2025-03-01,Subprime,4,DPD_60,10,34188.38,907,1.103
2025-03-01,Subprime,4,DPD_90_PLUS,4,13250.08,907,0.441
2025-03-01,Subprime,4,Paid_Off,12,0.0,907,1.323
2025-03-01,Subprime,5,Charged_Off,2,2898.62,907,0.221
2025-03-01,Subprime,5,Current,172,448757.06,907,18.964
2025-03-01,Subprime,5,DPD_30,18,55986.409999999996,907,1.985
2025-03-01,Subprime,5,DPD_60,14,43395.1,907,1.544
2025-03-01,Subprime,5,DPD_90_PLUS,6,23777.44,907,0.662
2025-03-01,Subprime,5,Paid_Off,14,0.0,907,1.544
2025-03-01,Subprime,6,Charged_Off,7,20214.87,907,0.772
2025-03-01,Subprime,6,Current,160,397582.36,907,17.641
2025-03-01,Subprime,6,DPD_30,24,62968.55,907,2.646
2025-03-01,Subprime,6,DPD_60,8,28027.04,907,0.882
2025-03-01,Subprime,6,DPD_90_PLUS,12,38947.15,907,1.323
2025-03-01,Subprime,6,Paid_Off,15,0.0,907,1.654
2025-03-01,Subprime,7,Charged_Off,16,54285.19,907,1.764
2025-03-01,Subprime,7,Current,160,375428.82,907,17.641
2025-03-01,Subprime,7,DPD_30,13,33823.69,907,1.433
2025-03-01,Subprime,7,DPD_60,11,28442.53,907,1.213
2025-03-01,Subprime,7,DPD_90_PLUS,10,29754.81,907,1.103
2025-03-01,Subprime,7,Paid_Off,16,0.0,907,1.764
2025-03-01,Subprime,8,Charged_Off,23,69862.89,907,2.536
2025-03-01,Subprime,8,Current,149,334613.01,907,16.428
2025-03-01,Subprime,8,DPD_30,24,57973.62,907,2.646
2025-03-01,Subprime,8,DPD_60,2,5503.16,907,0.221
2025-03-01,Subprime,8,DPD_90_PLUS,11,32839.33,907,1.213
2025-03-01,Subprime,8,Paid_Off,17,0.0,907,1.874
2025-03-01,Subprime,9,Charged_Off,29,86625.11,907,3.197
2025-03-01,Subprime,9,Current,148,316513.97,907,16.318
2025-03-01,Subprime,9,DPD_30,16,37023.46,907,1.764
2025-03-01,Subprime,9,DPD_60,10,23564.68,907,1.103
2025-03-01,Subprime,9,DPD_90_PLUS,6,18815.73,907,0.662
2025-03-01,Subprime,9,Paid_Off,17,0.0,907,1.874
2025-03-01,Subprime,10,Charged_Off,33,96592.3,907,3.638
2025-03-01,Subprime,10,Current,135,272047.86,907,14.884
2025-03-01,Subprime,10,DPD_30,21,52464.64,907,2.315
2025-03-01,Subprime,10,DPD_60,7,16938.91,907,0.772
2025-03-01,Subprime,10,DPD_90_PLUS,8,18556.28,907,0.882
2025-03-01,Subprime,10,Paid_Off,22,0.0,907,2.426
2025-03-01,Subprime,11,Charged_Off,36,104916.42,907,3.969
2025-03-01,Subprime,11,Current,132,255073.26,907,14.553
2025-03-01,Subprime,11,DPD_30,20,41042.83,907,2.205
2025-03-01,Subprime,11,DPD_60,5,16756.55,907,0.551
2025-03-01,Subprime,11,DPD_90_PLUS,10,21772.74,907,1.103
2025-03-01,Subprime,11,Paid_Off,23,0.0,907,2.536
2025-03-01,Subprime,12,Charged_Off,44,121968.16,907,4.851
2025-03-01,Subprime,12,Current,134,257958.83,907,14.774
2025-03-01,Subprime,12,DPD_30,13,21689.87,907,1.433
2025-03-01,Subprime,12,DPD_60,7,13862.4,907,0.772
2025-03-01,Subprime,12,DPD_90_PLUS,4,9527.78,907,0.441
2025-03-01,Subprime,12,Paid_Off,24,0.0,907,2.646
2025-03-01,Subprime,13,Charged_Off,48,131495.94,907,5.292
2025-03-01,Subprime,13,Current,125,225259.76,907,13.782
2025-03-01,Subprime,13,DPD_30,18,37490.4,907,1.985
2025-03-01,Subprime,13,DPD_60,6,9403.0,907,0.662
2025-03-01,Subprime,13,DPD_90_PLUS,2,4491.79,907,0.221
2025-03-01,Subprime,13,Paid_Off,27,0.0,907,2.977
2025-03-01,Subprime,14,Charged_Off,49,132069.99,907,5.402
2025-03-01,Subprime,14,Current,116,206173.03,907,12.789
2025-03-01,Subprime,14,DPD_30,17,28543.15,907,1.874
2025-03-01,Subprime,14,DPD_60,6,10091.72,907,0.662
2025-03-01,Subprime,14,DPD_90_PLUS,6,11549.65,907,0.662
2025-03-01,Subprime,14,Paid_Off,32,0.0,907,3.528
2025-03-01,Subprime,15,Charged_Off,53,139752.46,907,5.843
2025-03-01,Subprime,15,Current,108,179670.57,907,11.907
2025-03-01,Subprime,15,DPD_30,21,38547.06,907,2.315
2025-03-01,Subprime,15,DPD_60,6,9875.52,907,0.662
2025-03-01,Subprime,15,DPD_90_PLUS,4,5995.1,907,0.441
2025-03-01,Subprime,15,Paid_Off,34,0.0,907,3.749
2025-03-01,Subprime,16,Charged_Off,55,143468.41,907,6.064
2025-03-01,Subprime,16,Current,107,170237.29,907,11.797
2025-03-01,Subprime,16,DPD_30,13,21033.79,907,1.433
2025-03-01,Subprime,16,DPD_60,11,18327.7,907,1.213
2025-03-01,Subprime,16,DPD_90_PLUS,5,8850.69,907,0.551
2025-03-01,Subprime,16,Paid_Off,35,0.0,907,3.859
2025-03-01,Subprime,17,Charged_Off,56,145188.49,907,6.174
2025-03-01,Subprime,17,Current,102,154560.03,907,11.246
2025-03-01,Subprime,17,DPD_30,17,28211.39,907,1.874
2025-03-01,Subprime,17,DPD_60,7,7712.54,907,0.772
2025-03-01,Subprime,17,DPD_90_PLUS,8,14051.07,907,0.882
2025-03-01,Subprime,17,Paid_Off,36,0.0,907,3.969
2025-04-01,Near_Prime,1,Current,294,1708062.0,768,38.281
2025-04-01,Near_Prime,2,Current,278,1535696.31,768,36.198
2025-04-01,Near_Prime,2,DPD_30,15,93098.33,768,1.953
2025-04-01,Near_Prime,2,Paid_Off,1,0.0,768,0.13
2025-04-01,Near_Prime,3,Current,273,1429992.15,768,35.547
2025-04-01,Near_Prime,3,DPD_30,17,111085.41,768,2.214
2025-04-01,Near_Prime,3,DPD_60,2,10939.31,768,0.26
2025-04-01,Near_Prime,3,Paid_Off,2,0.0,768,0.26
2025-04-01,Near_Prime,4,Current,266,1346523.2,768,34.635
2025-04-01,Near_Prime,4,DPD_30,12,49484.06,768,1.563
2025-04-01,Near_Prime,4,DPD_60,4,27370.07,768,0.521
2025-04-01,Near_Prime,4,DPD_90_PLUS,2,10551.199999999999,768,0.26
2025-04-01,Near_Prime,4,Paid_Off,10,0.0,768,1.302
2025-04-01,Near_Prime,5,Charged_Off,2,10551.199999999999,768,0.26
2025-04-01,Near_Prime,5,Current,253,1189617.96,768,32.943
2025-04-01,Near_Prime,5,DPD_30,13,76299.29000000001,768,1.693
2025-04-01,Near_Prime,5,DPD_60,8,33643.04,768,1.042
2025-04-01,Near_Prime,5,DPD_90_PLUS,3,19449.03,768,0.391
2025-04-01,Near_Prime,5,Paid_Off,15,0.0,768,1.953
2025-04-01,Near_Prime,6,Charged_Off,5,30000.23,768,0.651
2025-04-01,Near_Prime,6,Current,249,1119159.18,768,32.422
2025-04-01,Near_Prime,6,DPD_30,13,67939.19,768,1.693
2025-04-01,Near_Prime,6,DPD_60,6,25279.84,768,0.781
2025-04-01,Near_Prime,6,DPD_90_PLUS,3,10538.14,768,0.391
2025-04-01,Near_Prime,6,Paid_Off,18,0.0,768,2.344
2025-04-01,Near_Prime,7,Charged_Off,7,36637.07,768,0.911
2025-04-01,Near_Prime,7,Current,231,998252.74,768,30.078
2025-04-01,Near_Prime,7,DPD_30,19,95078.12,768,2.474
2025-04-01,Near_Prime,7,DPD_60,8,24438.33,768,1.042
2025-04-01,Near_Prime,7,DPD_90_PLUS,5,22244.440000000002,768,0.651
2025-04-01,Near_Prime,7,Paid_Off,24,0.0,768,3.125
2025-04-01,Near_Prime,8,Charged_Off,10,48644.32,768,1.302
2025-04-01,Near_Prime,8,Current,227,925679.61,768,29.557
2025-04-01,Near_Prime,8,DPD_30,15,69719.29,768,1.953
2025-04-01,Near_Prime,8,DPD_60,6,31027.16,768,0.781
2025-04-01,Near_Prime,8,DPD_90_PLUS,7,25365.73,768,0.911
2025-04-01,Near_Prime,8,Paid_Off,29,0.0,768,3.776
2025-04-01,Near_Prime,9,Charged_Off,15,66177.48,768,1.953
2025-04-01,Near_Prime,9,Current,220,856985.31,768,28.646
2025-04-01,Near_Prime,9,DPD_30,12,59134.42,768,1.563
2025-04-01,Near_Prime,9,DPD_60,9,31773.29,768,1.172
2025-04-01,Near_Prime,9,DPD_90_PLUS,5,27086.39,768,0.651
2025-04-01,Near_Prime,9,Paid_Off,33,0.0,768,4.297
2025-04-01,Near_Prime,10,Charged_Off,17,72315.65,768,2.214
2025-04-01,Near_Prime,10,Current,211,788223.13,768,27.474
2025-04-01,Near_Prime,10,DPD_30,12,37056.21,768,1.563
2025-04-01,Near_Prime,10,DPD_60,7,37105.09,768,0.911
2025-04-01,Near_Prime,10,DPD_90_PLUS,9,41298.3,768,1.172
2025-04-01,Near_Prime,10,Paid_Off,38,0.0,768,4.948
2025-04-01,Near_Prime,11,Charged_Off,25,111270.22,768,3.255
2025-04-01,Near_Prime,11,Current,207,740062.58,768,26.953
2025-04-01,Near_Prime,11,DPD_30,11,37472.24,768,1.432
2025-04-01,Near_Prime,11,DPD_60,4,14338.880000000001,768,0.521
2025-04-01,Near_Prime,11,DPD_90_PLUS,6,25926.26,768,0.781
2025-04-01,Near_Prime,11,Paid_Off,41,0.0,768,5.339
2025-04-01,Near_Prime,12,Charged_Off,30,135719.84,768,3.906
2025-04-01,Near_Prime,12,Current,202,684994.19,768,26.302
2025-04-01,Near_Prime,12,DPD_30,12,43472.0,768,1.563
2025-04-01,Near_Prime,12,DPD_60,2,7639.37,768,0.26
2025-04-01,Near_Prime,12,DPD_90_PLUS,5,14957.140000000001,768,0.651
2025-04-01,Near_Prime,12,Paid_Off,43,0.0,768,5.599
2025-04-01,Near_Prime,13,Charged_Off,33,140438.29,768,4.297
2025-04-01,Near_Prime,13,Current,199,657960.77,768,25.911
2025-04-01,Near_Prime,13,DPD_30,8,14594.98,768,1.042
2025-04-01,Near_Prime,13,DPD_60,5,19928.08,768,0.651
2025-04-01,Near_Prime,13,DPD_90_PLUS,3,13823.27,768,0.391
2025-04-01,Near_Prime,13,Paid_Off,46,0.0,768,5.99
2025-04-01,Near_Prime,14,Charged_Off,36,154261.56,768,4.688
2025-04-01,Near_Prime,14,Current,193,603119.47,768,25.13
2025-04-01,Near_Prime,14,DPD_30,8,24615.55,768,1.042
2025-04-01,Near_Prime,14,DPD_60,4,8358.47,768,0.521
2025-04-01,Near_Prime,14,DPD_90_PLUS,4,15738.47,768,0.521
2025-04-01,Near_Prime,14,Paid_Off,49,0.0,768,6.38
2025-04-01,Near_Prime,15,Charged_Off,37,157770.74,768,4.818
2025-04-01,Near_Prime,15,Current,188,564904.42,768,24.479
2025-04-01,Near_Prime,15,DPD_30,9,26657.3,768,1.172
2025-04-01,Near_Prime,15,DPD_60,2,2369.31,768,0.26
2025-04-01,Near_Prime,15,DPD_90_PLUS,5,15859.33,768,0.651
2025-04-01,Near_Prime,15,Paid_Off,53,0.0,768,6.901
2025-04-01,Near_Prime,16,Charged_Off,40,167812.83,768,5.208
2025-04-01,Near_Prime,16,Current,184,532376.26,768,23.958
2025-04-01,Near_Prime,16,DPD_30,7,11707.01,768,0.911
2025-04-01,Near_Prime,16,DPD_60,5,15750.16,768,0.651
2025-04-01,Near_Prime,16,DPD_90_PLUS,3,5748.570000000001,768,0.391
2025-04-01,Near_Prime,16,Paid_Off,55,0.0,768,7.161
2025-04-01,Prime,1,Current,288,2359711.52,768,37.5
2025-04-01,Prime,2,Current,278,2155928.64,768,36.198
2025-04-01,Prime,2,DPD_30,6,69959.66,768,0.781
2025-04-01,Prime,2,Paid_Off,4,0.0,768,0.521
2025-04-01,Prime,3,Current,267,1993325.11,768,34.766
2025-04-01,Prime,3,DPD_30,10,59812.03,768,1.302
2025-04-01,Prime,3,DPD_60,3,36284.37,768,0.391
2025-04-01,Prime,3,Paid_Off,8,0.0,768,1.042
2025-04-01,Prime,4,Current,262,1865743.38,768,34.115
2025-04-01,Prime,4,DPD_30,9,77225.84,768,1.172
2025-04-01,Prime,4,DPD_60,3,8103.530000000001,768,0.391
2025-04-01,Prime,4,DPD_90_PLUS,2,17041.42,768,0.26
2025-04-01,Prime,4,Paid_Off,12,0.0,768,1.563
2025-04-01,Prime,5,Charged_Off,1,9231.84,768,0.13
2025-04-01,Prime,5,Current,258,1771331.19,768,33.594
2025-04-01,Prime,5,DPD_30,9,51420.090000000004,768,1.172
2025-04-01,Prime,5,DPD_60,2,3912.53,768,0.26
2025-04-01,Prime,5,DPD_90_PLUS,1,7504.13,768,0.13
2025-04-01,Prime,5,Paid_Off,17,0.0,768,2.214
2025-04-01,Prime,6,Charged_Off,2,16735.97,768,0.26
2025-04-01,Prime,6,Current,256,1671233.64,768,33.333
2025-04-01,Prime,6,DPD_30,5,31137.18,768,0.651
2025-04-01,Prime,6,DPD_60,4,23382.550000000003,768,0.521
2025-04-01,Prime,6,DPD_90_PLUS,2,3747.71,768,0.26
2025-04-01,Prime,6,Paid_Off,19,0.0,768,2.474
2025-04-01,Prime,7,Charged_Off,4,20483.68,768,0.521
2025-04-01,Prime,7,Current,247,1553944.95,768,32.161
2025-04-01,Prime,7,DPD_30,6,31153.34,768,0.781
2025-04-01,Prime,7,DPD_60,2,6754.34,768,0.26
